ORD-102174,14-12-2024,David Wilson,Technology,Binders,South,3473.16,515.46
ORD-102176,16-12-2024,Emily Davis,Technology,Accessories,East,930.83,677.65
ORD-102194,03-01-2025,John Smith,Technology,Chairs,South,3490.52,-14.79
ORD-102196,05-01-2025,John Smith,Technology,Chairs,North,4182.2,869.34
ORD-102199,08-01-2025,John Smith,Technology,Phones,West,1093.61,1238.92
ORD-102200,09-01-2025,Linda Miller,Technology,Binders,South,4921.41,441.38
ORD-102203,12-01-2025,John Smith,Technology,Phones,North,1657.77,-493.28
ORD-102212,21-01-2025,Emily Davis,Technology,Storage,West,4379.51,847.8
ORD-102214,23-01-2025,Linda Miller,Technology,Tables,East,3960.75,695.36
ORD-102215,24-01-2025,John Smith,Technology,Accessories,East,862.07,-94.15
ORD-102221,30-01-2025,David Wilson,Technology,Binders,East,2628.29,1189.63
ORD-102226,04-02-2025,Emily Davis,Technology,Accessories,North,848.83,506.06
ORD-102230,08-02-2025,Sarah Johnson,Technology,Storage,West,1863.46,261.29
ORD-102232,10-02-2025,Michael Brown,Technology,Chairs,South,962.05,-368.32
ORD-102235,13-02-2025,Emily Davis,Technology,Tables,North,971.79,936.81
ORD-102241,19-02-2025,John Smith,Technology,Binders,North,4972.58,869.74
ORD-102245,23-02-2025,David Wilson,Technology,Chairs,North,4571.9,1455.69
ORD-102252,02-03-2025,David Wilson,Technology,Binders,South,272.43,-257.16
ORD-102256,06-03-2025,John Smith,Technology,Tables,West,680.14,-288.53
ORD-102257,07-03-2025,Michael Brown,Technology,Storage,North,4663.82,-451.41
ORD-102258,08-03-2025,Sarah Johnson,Technology,Binders,South,4473.66,1148.95
ORD-102259,09-03-2025,Linda Miller,Technology,Chairs,North,958.08,1332.5
ORD-102261,11-03-2025,Michael Brown,Technology,Storage,East,3071.33,578.6
ORD-102262,12-03-2025,Michael Brown,Technology,Binders,East,487.47,55.92
ORD-102264,14-03-2025,Linda Miller,Technology,Phones,East,1263.05,373.26
ORD-102266,16-03-2025,Emily Davis,Technology,Accessories,East,4264.03,900.79
ORD-102267,17-03-2025,Linda Miller,Technology,Accessories,West,2903.37,-247.02
ORD-102269,19-03-2025,Michael Brown,Technology,Phones,North,4654.32,1035.35
ORD-102272,22-03-2025,Emily Davis,Technology,Tables,North,635.64,435.58
ORD-102275,25-03-2025,David Wilson,Technology,Chairs,West,2711.76,285.78
ORD-102276,26-03-2025,David Wilson,Technology,Phones,South,102.14,499.38
ORD-102280,30-03-2025,David Wilson,Technology,Chairs,North,1792.78,255.26
ORD-102285,04-04-2025,Michael Brown,Technology,Accessories,South,575.86,1279.19
ORD-102293,12-04-2025,David Wilson,Technology,Accessories,East,2638.75,-395.04
ORD-102294,13-04-2025,Michael Brown,Technology,Phones,North,2690.67,658.25
ORD-102295,14-04-2025,David Wilson,Technology,Accessories,North,2204.71,1466.99
ORD-102298,17-04-2025,Sarah Johnson,Technology,Chairs,West,3052.38,543.08
ORD-102299,18-04-2025,Michael Brown,Technology,Chairs,West,3621.49,797.6
ORD-102302,21-04-2025,David Wilson,Technology,Accessories,South,4422.13,1450.23
ORD-102308,27-04-2025,David Wilson,Technology,Accessories,East,4907.89,-299.36
ORD-102309,28-04-2025,Sarah Johnson,Technology,Chairs,South,1004.63,1023.93
ORD-102313,02-05-2025,Michael Brown,Technology,Phones,South,2365.67,-451.14
ORD-102318,07-05-2025,Sarah Johnson,Technology,Storage,South,94.3,537.04
ORD-102320,09-05-2025,Emily Davis,Technology,Binders,East,4295.97,745.38
ORD-102323,12-05-2025,David Wilson,Technology,Chairs,East,4399.02,50.69
ORD-102324,13-05-2025,Sarah Johnson,Technology,Chairs,North,2904.42,-464.73
ORD-102325,14-05-2025,Emily Davis,Technology,Storage,South,2228.58,605.41
ORD-102329,18-05-2025,Sarah Johnson,Technology,Binders,North,445.76,1286.69
ORD-102334,23-05-2025,David Wilson,Technology,Phones,West,3372.45,-379.2
ORD-102340,29-05-2025,Linda Miller,Technology,Tables,West,3655.49,185.08
ORD-102342,31-05-2025,Sarah Johnson,Technology,Accessories,West,4048.31,-356.5
ORD-102343,01-06-2025,David Wilson,Technology,Binders,West,4702.34,472.42
ORD-102344,02-06-2025,Emily Davis,Technology,Phones,South,711.62,694.25
ORD-102353,11-06-2025,Emily Davis,Technology,Phones,East,2511.19,1294.32
ORD-102354,12-06-2025,John Smith,Technology,Phones,West,1203.49,85.02
ORD-102355,13-06-2025,Emily Davis,Technology,Binders,West,2954.57,582.14
ORD-102364,22-06-2025,Sarah Johnson,Technology,Chairs,North,1400.36,520.81
ORD-102366,24-06-2025,Michael Brown,Technology,Phones,East,667.94,844.87
ORD-102367,25-06-2025,Sarah Johnson,Technology,Phones,West,2543.34,22.47
ORD-102374,02-07-2025,Emily Davis,Technology,Tables,West,2144.23,1442.79
ORD-102378,06-07-2025,John Smith,Technology,Chairs,West,3803.43,275.64
ORD-102387,15-07-2025,Michael Brown,Technology,Binders,North,1828.86,-184.73
ORD-102389,17-07-2025,Michael Brown,Technology,Phones,North,2973.33,-480.24
ORD-102394,22-07-2025,David Wilson,Technology,Accessories,North,988.74,559.73
ORD-102397,25-07-2025,John Smith,Technology,Phones,West,2525.15,-483.89
ORD-102398,26-07-2025,Emily Davis,Technology,Phones,East,3420.43,1185.05
ORD-102400,28-07-2025,David Wilson,Technology,Chairs,East,4213.36,932.27
ORD-102402,30-07-2025,Michael Brown,Technology,Storage,South,2881.62,1367.12
ORD-102403,31-07-2025,Emily Davis,Technology,Accessories,North,624.94,-81.86
ORD-102405,02-08-2025,David Wilson,Technology,Storage,West,3662.52,1046.96
ORD-102406,03-08-2025,John Smith,Technology,Storage,South,223.76,953.14
ORD-102407,04-08-2025,John Smith,Technology,Phones,North,3382.2,222.18
ORD-102408,05-08-2025,Michael Brown,Technology,Storage,South,2079.3,591.55
ORD-102410,07-08-2025,Linda Miller,Technology,Binders,South,2105.34,740.69
ORD-102412,09-08-2025,Sarah Johnson,Technology,Storage,West,2083.64,-335.24
ORD-102413,10-08-2025,Emily Davis,Technology,Accessories,West,1927.85,211.3
ORD-102414,11-08-2025,Linda Miller,Technology,Chairs,North,3694.57,368
ORD-102415,12-08-2025,Emily Davis,Technology,Accessories,East,3873.34,21.26
ORD-102420,17-08-2025,John Smith,Technology,Accessories,South,180.64,-374.05
ORD-102421,18-08-2025,Sarah Johnson,Technology,Binders,West,4095.98,1392.92
ORD-102424,21-08-2025,John Smith,Technology,Binders,South,2338.51,-154.28
ORD-102426,23-08-2025,Linda Miller,Technology,Chairs,North,4449.67,559.45
ORD-102427,24-08-2025,John Smith,Technology,Binders,South,2192.43,1464.94
ORD-102430,27-08-2025,John Smith,Technology,Binders,West,4603.47,1201.63
ORD-102431,28-08-2025,Sarah Johnson,Technology,Tables,West,3425.32,-189.81
ORD-102433,30-08-2025,Sarah Johnson,Technology,Accessories,East,473.37,880.47
ORD-102434,31-08-2025,David Wilson,Technology,Phones,North,3955.83,-303.38
ORD-102436,02-09-2025,Michael Brown,Technology,Accessories,West,352.32,989.36
ORD-102437,03-09-2025,David Wilson,Technology,Tables,South,2691.55,41.07
ORD-102443,09-09-2025,David Wilson,Technology,Storage,North,393.78,-239.08
ORD-102444,10-09-2025,Emily Davis,Technology,Tables,East,1033.42,-375.55
ORD-102448,14-09-2025,Emily Davis,Technology,Chairs,West,2537.7,913.12
ORD-102453,19-09-2025,Michael Brown,Technology,Tables,North,3700.36,919.53
ORD-102457,23-09-2025,Linda Miller,Technology,Accessories,West,3906.06,176.43
ORD-102459,25-09-2025,Emily Davis,Technology,Binders,North,3682.91,1242.9
ORD-102462,28-09-2025,David Wilson,Technology,Storage,West,4537.37,209.6
ORD-102465,01-10-2025,Emily Davis,Technology,Tables,North,2562.43,-373.7
ORD-102466,02-10-2025,Linda Miller,Technology,Chairs,South,1335.74,686.69
ORD-102467,03-10-2025,Linda Miller,Technology,Chairs,South,4679.64,1405.64
ORD-102471,07-10-2025,Sarah Johnson,Technology,Chairs,South,644,38.31
ORD-102475,11-10-2025,David Wilson,Technology,Tables,East,367.54,1094.84
ORD-102480,16-10-2025,Sarah Johnson,Technology,Binders,North,3806.55,-164.59
ORD-102483,19-10-2025,John Smith,Technology,Storage,South,630.87,1456.2
ORD-102484,20-10-2025,Linda Miller,Technology,Accessories,East,1731.8,1145.9
ORD-102485,21-10-2025,David Wilson,Technology,Phones,East,696.39,371.68
ORD-102489,25-10-2025,Emily Davis,Technology,Tables,West,2265.95,464.16
ORD-102493,29-10-2025,Linda Miller,Technology,Accessories,West,3921.72,707.79
ORD-102500,05-11-2025,Emily Davis,Technology,Accessories,South,1948.08,504.26
ORD-102502,07-11-2025,Emily Davis,Technology,Chairs,East,3845.99,-111.81
ORD-102503,08-11-2025,John Smith,Technology,Accessories,South,4388.95,878.98
ORD-102506,11-11-2025,Michael Brown,Technology,Tables,West,3882.82,-327.36
ORD-102512,17-11-2025,Sarah Johnson,Technology,Accessories,North,2470.03,1130.29
ORD-102514,19-11-2025,Emily Davis,Technology,Chairs,East,822.6,1238
ORD-102515,20-11-2025,Sarah Johnson,Technology,Accessories,South,221.33,1026.59
ORD-102520,25-11-2025,Michael Brown,Technology,Chairs,North,3708.12,384.17
ORD-102523,28-11-2025,David Wilson,Technology,Accessories,East,4952.45,1199.43
ORD-102526,01-12-2025,Sarah Johnson,Technology,Storage,West,2269.1,1291.12
ORD-102528,03-12-2025,Emily Davis,Technology,Chairs,West,3847.43,1079.53
ORD-102539,14-12-2025,Sarah Johnson,Technology,Tables,North,3417.98,386.64
ORD-102542,17-12-2025,David Wilson,Technology,Phones,West,3736.27,-130.98
ORD-102548,23-12-2025,Emily Davis,Technology,Binders,North,2831.36,-266.91
ORD-102554,29-12-2025,Emily Davis,Technology,Accessories,North,2348.05,139.55
ORD-102556,31-12-2025,David Wilson,Technology,Chairs,North,4245.27,1299.17
ORD-102559,03-01-2026,Sarah Johnson,Technology,Storage,South,971.83,698.14
ORD-102564,08-01-2026,Linda Miller,Technology,Storage,East,3867.96,845.93
ORD-102566,10-01-2026,Sarah Johnson,Technology,Storage,South,4407.13,270.85
ORD-102567,11-01-2026,Michael Brown,Technology,Phones,South,1527.98,-201.82
ORD-102568,12-01-2026,Michael Brown,Technology,Tables,North,3275.42,-455.72
ORD-102571,15-01-2026,John Smith,Technology,Accessories,East,3230.75,1070.89
ORD-102573,17-01-2026,David Wilson,Technology,Accessories,West,215.94,948.46
ORD-102575,19-01-2026,David Wilson,Technology,Accessories,East,3049.32,-353.24
ORD-102576,20-01-2026,Emily Davis,Technology,Storage,East,4038.5,1125.46
ORD-102577,21-01-2026,Sarah Johnson,Technology,Accessories,North,1925.54,659.26
ORD-102581,25-01-2026,Sarah Johnson,Technology,Tables,West,2677.95,-96.36
ORD-102592,05-02-2026,Michael Brown,Technology,Chairs,West,3881.55,1031.61
ORD-102595,08-02-2026,Sarah Johnson,Technology,Chairs,East,2364.12,988.16
ORD-102596,09-02-2026,Michael Brown,Technology,Binders,South,3721.87,1431.65
ORD-102601,14-02-2026,Emily Davis,Technology,Accessories,West,94.15,375.97
ORD-102604,17-02-2026,Linda Miller,Technology,Storage,East,1206.32,1046.06
ORD-102607,20-02-2026,David Wilson,Technology,Accessories,North,154.91,86.82
ORD-102609,22-02-2026,Michael Brown,Technology,Binders,West,712.13,331.46
ORD-102611,24-02-2026,Michael Brown,Technology,Phones,South,4666.14,339.97
ORD-102614,27-02-2026,Sarah Johnson,Technology,Storage,North,149.75,881.84
ORD-102618,03-03-2026,Sarah Johnson,Technology,Phones,West,1719.07,329.38
ORD-102622,07-03-2026,John Smith,Technology,Binders,North,2354.75,514.43
ORD-102624,09-03-2026,Sarah Johnson,Technology,Phones,West,604.59,1092.3
ORD-102628,13-03-2026,Sarah Johnson,Technology,Accessories,South,684.85,-365.87
ORD-102630,15-03-2026,Linda Miller,Technology,Storage,North,1720.27,499.12
ORD-102631,16-03-2026,Emily Davis,Technology,Chairs,North,1137.63,913.8
ORD-102633,18-03-2026,Sarah Johnson,Technology,Tables,East,2290.44,955.58
ORD-102637,22-03-2026,Michael Brown,Technology,Tables,South,1524.39,343.12
ORD-102639,24-03-2026,Linda Miller,Technology,Binders,North,3350.8,1394.5
ORD-102645,30-03-2026,Linda Miller,Technology,Chairs,West,4332.28,752.73
ORD-102646,31-03-2026,Emily Davis,Technology,Binders,South,4415.2,-237.55
ORD-102651,05-04-2026,Linda Miller,Technology,Binders,South,3829.51,1365.91
ORD-102658,12-04-2026,David Wilson,Technology,Binders,North,4473.01,424.17
ORD-102664,18-04-2026,Emily Davis,Technology,Storage,East,3051.51,611.45
ORD-102666,20-04-2026,David Wilson,Technology,Accessories,South,1373.91,-128.56
ORD-102667,21-04-2026,Sarah Johnson,Technology,Phones,East,3205.33,890.62
ORD-102670,24-04-2026,John Smith,Technology,Tables,North,1718.49,836.73
ORD-102673,27-04-2026,David Wilson,Technology,Binders,North,4556.57,1163.74
ORD-102678,02-05-2026,Sarah Johnson,Technology,Binders,East,1375.74,-143.97
ORD-102682,06-05-2026,Emily Davis,Technology,Accessories,South,4908.23,-152.31
ORD-102686,10-05-2026,Sarah Johnson,Technology,Chairs,West,4997.3,702.26
ORD-102689,13-05-2026,Emily Davis,Technology,Chairs,North,4692.44,487.44
ORD-102692,16-05-2026,David Wilson,Technology,Storage,South,4255.52,-388.22
ORD-102693,17-05-2026,John Smith,Technology,Tables,East,4772.35,-33.4
ORD-102697,21-05-2026,John Smith,Technology,Storage,South,1244.86,417.6
ORD-102698,22-05-2026,John Smith,Technology,Tables,North,3006.36,727.2
ORD-102703,27-05-2026,Emily Davis,Technology,Storage,South,2252.34,849.48
ORD-102708,01-06-2026,Sarah Johnson,Technology,Storage,West,987.93,1114.27
ORD-102710,03-06-2026,Emily Davis,Technology,Binders,South,3932.72,1193.45
ORD-102713,06-06-2026,John Smith,Technology,Accessories,North,3748.96,-409.18
ORD-102718,11-06-2026,David Wilson,Technology,Tables,East,1454.82,-453.71
ORD-102720,13-06-2026,John Smith,Technology,Chairs,East,404.93,-130.61
ORD-102721,14-06-2026,David Wilson,Technology,Storage,South,597.21,1363.08
ORD-102725,18-06-2026,John Smith,Technology,Accessories,North,62.73,494.2
ORD-102732,25-06-2026,David Wilson,Technology,Storage,West,376.49,716.29
ORD-102734,27-06-2026,Linda Miller,Technology,Accessories,North,1222.56,830.53
ORD-102735,28-06-2026,Sarah Johnson,Technology,Binders,North,1250.26,243.76
ORD-102737,30-06-2026,Sarah Johnson,Technology,Binders,East,4092.37,567.25
ORD-102738,01-07-2026,Michael Brown,Technology,Storage,West,4565.16,-289.07
ORD-102742,05-07-2026,Michael Brown,Technology,Accessories,North,2613.92,282.7
ORD-102744,07-07-2026,David Wilson,Technology,Storage,West,967.96,-207.06
ORD-102754,17-07-2026,Emily Davis,Technology,Phones,South,300.17,190.89
ORD-102755,18-07-2026,Emily Davis,Technology,Chairs,West,2637.31,1166.29
ORD-102759,22-07-2026,Linda Miller,Technology,Phones,North,1209.82,1069.74
ORD-102765,28-07-2026,Emily Davis,Technology,Accessories,South,39.65,803.17
ORD-102767,30-07-2026,Emily Davis,Technology,Tables,South,746.56,-43.85
ORD-102768,31-07-2026,Emily Davis,Technology,Tables,South,1750.82,-359.93
ORD-102769,01-08-2026,David Wilson,Technology,Binders,North,4151.29,571.04
ORD-102772,04-08-2026,Michael Brown,Technology,Accessories,East,3102.12,154.69
ORD-102773,05-08-2026,Emily Davis,Technology,Binders,North,4587.64,1154.41
ORD-102774,06-08-2026,Linda Miller,Technology,Binders,North,2324.02,1037.97
ORD-102784,16-08-2026,John Smith,Technology,Tables,East,4773.54,1058.27
ORD-102786,18-08-2026,Linda Miller,Technology,Tables,South,954.3,-14.66
ORD-102789,21-08-2026,John Smith,Technology,Accessories,North,3998.14,1116.02
ORD-102790,22-08-2026,Emily Davis,Technology,Accessories,South,1364.95,273.92
ORD-102792,24-08-2026,Sarah Johnson,Technology,Accessories,South,2589.9,263.22
ORD-102793,25-08-2026,Linda Miller,Technology,Accessories,North,991.47,1148.3
ORD-102794,26-08-2026,Sarah Johnson,Technology,Storage,North,3791.65,166.64
ORD-102795,27-08-2026,David Wilson,Technology,Phones,North,3209.59,380.27
ORD-102796,28-08-2026,Sarah Johnson,Technology,Storage,North,4618.78,730.98
ORD-102799,31-08-2026,John Smith,Technology,Storage,South,4002.79,647.21
ORD-102803,04-09-2026,Linda Miller,Technology,Tables,West,2873.38,544.52
ORD-102806,07-09-2026,John Smith,Technology,Storage,North,1496.81,-273.55
ORD-102808,09-09-2026,David Wilson,Technology,Accessories,West,3086.77,208.13
ORD-102810,11-09-2026,Linda Miller,Technology,Accessories,North,408.78,156.16
ORD-102811,12-09-2026,David Wilson,Technology,Accessories,North,12.77,309.45
ORD-102812,13-09-2026,Linda Miller,Technology,Tables,North,3045.51,1145.29
ORD-102813,14-09-2026,Linda Miller,Technology,Binders,West,1817.12,686.95
ORD-102817,18-09-2026,Linda Miller,Technology,Storage,East,2041.35,28.69
ORD-102821,22-09-2026,Linda Miller,Technology,Phones,South,4681.37,-39.64
ORD-102824,25-09-2026,David Wilson,Technology,Binders,West,2251.21,-46.31
ORD-102830,01-10-2026,Michael Brown,Technology,Binders,South,4989.44,1169.19
ORD-102831,02-10-2026,Emily Davis,Technology,Tables,South,1749.04,1042.01
ORD-102833,04-10-2026,Sarah Johnson,Technology,Phones,West,3491.2,536.8
ORD-102834,05-10-2026,David Wilson,Technology,Accessories,West,3460.02,1323.1
ORD-102838,09-10-2026,David Wilson,Technology,Phones,South,1100.56,578.71
ORD-102842,13-10-2026,Michael Brown,Technology,Binders,West,2399.38,86.59
ORD-102843,14-10-2026,David Wilson,Technology,Chairs,North,1149.32,809.71
ORD-102851,22-10-2026,Sarah Johnson,Technology,Storage,East,4967.02,147.09
ORD-102854,25-10-2026,John Smith,Technology,Binders,South,71.96,1398.26
ORD-102856,27-10-2026,Michael Brown,Technology,Tables,South,4192.5,-492.79
ORD-102857,28-10-2026,Emily Davis,Technology,Accessories,West,117.98,1063.36
ORD-102858,29-10-2026,Emily Davis,Technology,Accessories,North,1173.41,898.55
ORD-102864,04-11-2026,Michael Brown,Technology,Storage,South,4463.63,1297.35
ORD-102867,07-11-2026,John Smith,Technology,Phones,East,3225,-255.18
ORD-102869,09-11-2026,John Smith,Technology,Binders,West,4881.39,691.1
ORD-102870,10-11-2026,Sarah Johnson,Technology,Phones,West,2445.9,718.13
ORD-102872,12-11-2026,Linda Miller,Technology,Phones,South,4686.94,802.34
ORD-102876,16-11-2026,Linda Miller,Technology,Storage,North,4175.34,197.58
ORD-102879,19-11-2026,Linda Miller,Technology,Storage,East,2353.55,602.33
ORD-102882,22-11-2026,Emily Davis,Technology,Chairs,East,1974.38,63.51
ORD-102891,01-12-2026,Emily Davis,Technology,Tables,North,70.57,65.86
ORD-102896,06-12-2026,Emily Davis,Technology,Storage,West,3828.3,1213.39
ORD-102898,08-12-2026,Michael Brown,Technology,Accessories,North,4635.79,1153
ORD-102902,12-12-2026,David Wilson,Technology,Accessories,West,255.73,107.78
ORD-102913,23-12-2026,John Smith,Technology,Phones,North,3400,1080.05
ORD-102915,25-12-2026,David Wilson,Technology,Phones,East,212.19,363.85
ORD-102917,27-12-2026,Michael Brown,Technology,Binders,North,4211.77,663.38
ORD-102924,03-01-2027,Linda Miller,Technology,Binders,West,4218.52,222.28
ORD-102927,06-01-2027,Sarah Johnson,Technology,Phones,North,1164.87,1340.67
ORD-102930,09-01-2027,John Smith,Technology,Storage,West,4490.18,-407.19
ORD-102932,11-01-2027,Michael Brown,Technology,Tables,North,4131.61,-454.38
ORD-102938,17-01-2027,Linda Miller,Technology,Accessories,South,4013.08,333.68
ORD-102941,20-01-2027,Michael Brown,Technology,Accessories,West,3117.92,973.51
ORD-102942,21-01-2027,David Wilson,Technology,Phones,South,772.92,198.21
ORD-102944,23-01-2027,Linda Miller,Technology,Storage,South,986.92,918.52
ORD-102946,25-01-2027,John Smith,Technology,Chairs,North,1260.35,352.93
ORD-102947,26-01-2027,Emily Davis,Technology,Binders,East,3672.07,1337.37
ORD-102950,29-01-2027,Michael Brown,Technology,Storage,East,1556.91,334.07
ORD-102955,03-02-2027,Sarah Johnson,Technology,Phones,North,3463.04,748.04
ORD-102957,05-02-2027,David Wilson,Technology,Binders,South,765.9,1087.88
ORD-102958,06-02-2027,John Smith,Technology,Binders,South,2008.94,1396.33
ORD-102962,10-02-2027,Sarah Johnson,Technology,Storage,North,3435.24,1116.8
ORD-102966,14-02-2027,Sarah Johnson,Technology,Binders,West,2830.34,572.05
ORD-102967,15-02-2027,Michael Brown,Technology,Binders,North,3061.06,529.88
ORD-102969,17-02-2027,Emily Davis,Technology,Phones,East,4323.74,-361.17
ORD-102976,24-02-2027,Michael Brown,Technology,Accessories,East,311.23,719
ORD-102977,25-02-2027,David Wilson,Technology,Chairs,South,3990.02,93.07
ORD-102978,26-02-2027,Michael Brown,Technology,Tables,North,184.64,1167.82
ORD-102981,01-03-2027,Linda Miller,Technology,Phones,West,4312.9,-116.79
ORD-102983,03-03-2027,David Wilson,Technology,Binders,West,2576.21,64.62
ORD-102984,04-03-2027,Linda Miller,Technology,Phones,South,2989.78,841.03
ORD-102985,05-03-2027,John Smith,Technology,Phones,North,2293.15,-64.35
ORD-102986,06-03-2027,Michael Brown,Technology,Chairs,North,1710.41,853.32
ORD-102987,07-03-2027,David Wilson,Technology,Storage,East,2344.39,-317.74
ORD-102989,09-03-2027,David Wilson,Technology,Accessories,South,2196.23,517.64
ORD-102992,12-03-2027,Michael Brown,Technology,Chairs,South,1197.24,1437.51
ORD-102998,18-03-2027,David Wilson,Technology,Storage,West,118.82,587.48
ORD-102999,19-03-2027,Sarah Johnson,Technology,Chairs,East,3400.98,272.14
ORD-103001,21-03-2027,David Wilson,Technology,Accessories,East,856.09,547.2
ORD-103003,23-03-2027,David Wilson,Technology,Accessories,North,1850.73,218.98
ORD-103005,25-03-2027,Linda Miller,Technology,Phones,South,4142.34,1459.34
ORD-103010,30-03-2027,Michael Brown,Technology,Binders,West,4183.87,-228.73
ORD-103011,31-03-2027,John Smith,Technology,Binders,North,283.15,268.46
ORD-103015,04-04-2027,John Smith,Technology,Chairs,East,2547.8,376.45
ORD-103021,10-04-2027,John Smith,Technology,Tables,North,3034.11,1190.48
ORD-103022,11-04-2027,Sarah Johnson,Technology,Chairs,West,1065.79,-324.29
ORD-103023,12-04-2027,John Smith,Technology,Tables,South,3074.18,1215.86
ORD-103027,16-04-2027,Sarah Johnson,Technology,Accessories,East,4269.22,177.69
ORD-103028,17-04-2027,Emily Davis,Technology,Tables,North,395.59,1003.21
ORD-103030,19-04-2027,Linda Miller,Technology,Binders,East,3438.74,-40.71
ORD-103031,20-04-2027,Sarah Johnson,Technology,Binders,West,2497.95,1445.74
ORD-103032,21-04-2027,Michael Brown,Technology,Binders,South,961.47,-331.02
ORD-103035,24-04-2027,Emily Davis,Technology,Binders,East,1956.29,945.48
ORD-103037,26-04-2027,Emily Davis,Technology,Binders,South,2043.92,309.89
ORD-103039,28-04-2027,David Wilson,Technology,Accessories,East,299.74,705.79
ORD-103041,30-04-2027,Sarah Johnson,Technology,Accessories,East,4803.4,365.89
ORD-103043,02-05-2027,David Wilson,Technology,Phones,South,1828.2,-370.97
ORD-103045,04-05-2027,Michael Brown,Technology,Chairs,North,3317.39,352.64
ORD-103047,06-05-2027,Emily Davis,Technology,Phones,East,3831.6,791.33
ORD-103052,11-05-2027,Sarah Johnson,Technology,Binders,North,3892.85,814.43
ORD-103053,12-05-2027,Emily Davis,Technology,Storage,West,4470.95,1488.86
ORD-103054,13-05-2027,John Smith,Technology,Binders,South,3625.06,804.22
ORD-103056,15-05-2027,Linda Miller,Technology,Storage,West,441.68,319.86
ORD-103057,16-05-2027,Emily Davis,Technology,Storage,West,294.17,125.16
ORD-103058,17-05-2027,Michael Brown,Technology,Tables,East,1877.88,1322.15
ORD-103068,27-05-2027,David Wilson,Technology,Chairs,South,3552.04,1471.02
ORD-103069,28-05-2027,Emily Davis,Technology,Binders,North,2641.91,1373.44
ORD-103076,04-06-2027,Michael Brown,Technology,Binders,East,4512.52,827.78
ORD-103077,05-06-2027,John Smith,Technology,Tables,West,1428.88,-358.17
ORD-103080,08-06-2027,John Smith,Technology,Tables,South,2985.67,998.99
ORD-103084,12-06-2027,Emily Davis,Technology,Binders,North,3723.96,-454.76
ORD-103086,14-06-2027,Sarah Johnson,Technology,Chairs,South,3356.92,1052.73
ORD-103088,16-06-2027,John Smith,Technology,Storage,South,1226.15,-431.43
ORD-103089,17-06-2027,Linda Miller,Technology,Chairs,North,121.5,1312.83
ORD-103091,19-06-2027,John Smith,Technology,Chairs,West,2460.78,622.78
ORD-103092,20-06-2027,David Wilson,Technology,Binders,South,1541.12,464.17
ORD-103095,23-06-2027,Sarah Johnson,Technology,Storage,West,1750.84,318.76
ORD-103098,26-06-2027,John Smith,Technology,Storage,East,4484.79,867.16
ORD-103101,29-06-2027,John Smith,Technology,Binders,North,2640.85,-220.58
ORD-103106,04-07-2027,Emily Davis,Technology,Storage,West,1173.94,649.91
ORD-103107,05-07-2027,John Smith,Technology,Binders,North,2579.76,861.25
ORD-103109,07-07-2027,David Wilson,Technology,Tables,East,779.24,223.91
ORD-103111,09-07-2027,Emily Davis,Technology,Accessories,West,4370.8,924.22
ORD-103116,14-07-2027,Emily Davis,Technology,Phones,South,2882.13,718.82
ORD-103117,15-07-2027,Michael Brown,Technology,Storage,East,2322.01,1065.84
ORD-103118,16-07-2027,David Wilson,Technology,Chairs,North,3304.26,845.58
ORD-103119,17-07-2027,Linda Miller,Technology,Binders,East,3975.19,494.87
ORD-103120,18-07-2027,Sarah Johnson,Technology,Storage,East,3759.02,936.78
ORD-103121,19-07-2027,Linda Miller,Technology,Chairs,West,4711.88,1148.21
ORD-103135,02-08-2027,David Wilson,Technology,Tables,North,580.33,-328.71
ORD-103136,03-08-2027,Linda Miller,Technology,Phones,South,1462.48,-142.74
ORD-103147,14-08-2027,Emily Davis,Technology,Chairs,East,3921.75,-466.95
ORD-103149,16-08-2027,Linda Miller,Technology,Storage,East,3408.08,1159.37
ORD-103155,22-08-2027,Michael Brown,Technology,Binders,South,4359.47,296.3
ORD-103159,26-08-2027,Michael Brown,Technology,Storage,South,4999.62,374.73
ORD-103166,02-09-2027,Sarah Johnson,Technology,Storage,West,1626.46,-441.82
ORD-103170,06-09-2027,John Smith,Technology,Storage,East,551.41,1387.37
ORD-103171,07-09-2027,Sarah Johnson,Technology,Storage,South,2147.47,1130.48
ORD-103173,09-09-2027,David Wilson,Technology,Phones,East,4888.3,1189.02
ORD-103176,12-09-2027,Emily Davis,Technology,Chairs,North,140.03,282.44
ORD-103187,23-09-2027,Emily Davis,Technology,Phones,South,4048.14,-373.2
ORD-103190,26-09-2027,John Smith,Technology,Accessories,North,725.05,891.26
ORD-103201,07-10-2027,Linda Miller,Technology,Storage,East,1512.43,968.65
ORD-103210,16-10-2027,David Wilson,Technology,Tables,South,286.4,253.54
ORD-103219,25-10-2027,Michael Brown,Technology,Tables,North,4574.93,309.66
ORD-103220,26-10-2027,David Wilson,Technology,Phones,East,1610.12,-420.68
ORD-103221,27-10-2027,John Smith,Technology,Tables,West,4101.94,45.1
ORD-103223,29-10-2027,John Smith,Technology,Accessories,North,28.2,456.33
ORD-103227,02-11-2027,Emily Davis,Technology,Storage,North,4650.83,518.01
ORD-103230,05-11-2027,Linda Miller,Technology,Tables,North,4519.59,591.28
ORD-103232,07-11-2027,Michael Brown,Technology,Phones,North,3414.32,1394.68
ORD-103234,09-11-2027,Sarah Johnson,Technology,Accessories,East,425.14,1465.18
